latitud,longitud,timestamp,day,month,year,hour,minute,voltage_V_A,current_A_A,power_W_A,pf_A,freq_Hz_A,energy_Wh_A,voltage_V_B,current_A_B,power_W_B,pf_B,freq_Hz_B,energy_Wh_B,id_punto
25.650309,-100.278294,2026-05-01 11:14:00,1,5,2026,11,14,126.0,26.33,2694,0.81,58.85,1965,0,26.31,2690,0.81,58.85,1969,25.650309_-100.278294
25.650309,-100.278294,2026-05-01 12:13:00,1,5,2026,12,13,126.1,22.72,2071,0.72,58.84,1988,0,22.69,2075,0.72,58.84,1993,25.650309_-100.278294
25.650309,-100.278294,2026-05-01 13:40:00,1,5,2026,13,40,122.1,157.15,19071,0.99,58.87,2049,0,157.29,19103,0.99,58.87,2053,25.650309_-100.278294
25.650309,-100.278294,2026-05-01 14:33:00,1,5,2026,14,33,125.8,27.25,2563,0.74,58.84,2082,0,27.24,2448,0.73,58.84,2086,25.650309_-100.278294
25.650309,-100.278294,2026-05-01 15:30:00,1,5,2026,15,30,125.4,29.0,2718,0.74,58.82,2115,0,28.98,2728,0.75,58.82,2120,25.650309_-100.278294
25.650309,-100.278294,2026-05-01 16:27:00,1,5,2026,16,27,125.1,32.93,3428,0.83,58.79,2146,0,32.91,3434,0.83,58.79,2150,25.650309_-100.278294
25.650309,-100.278294,2026-05-01 17:28:00,1,5,2026,17,28,121.1,161.8,19471,0.99,58.84,2199,0,161.96,19508,0.99,58.84,2204,25.650309_-100.278294
25.650309,-100.278294,2026-05-01 19:12:00,1,5,2026,19,12,125.6,33.54,4095,0.97,58.81,2280,0,33.54,4105,0.97,58.81,2286,25.650309_-100.278294
25.650309,-100.278294,2026-05-01 22:28:00,1,5,2026,22,28,126.9,27.28,2673,0.77,58.82,2381,0,27.25,2681,0.77,58.82,2387,25.650309_-100.278294
25.650309,-100.278294,2026-05-02 00:26:00,2,5,2026,0,26,127.5,27.69,2805,0.79,58.81,2434,0,27.66,2814,0.79,58.81,2440,25.650309_-100.278294
25.650309,-100.278294,2026-05-02 02:07:00,2,5,2026,2,7,128.6,15.73,1808,0.89,58.82,2514,0,15.72,1814,0.89,58.82,2520,25.650309_-100.278294
25.650309,-100.278294,2026-05-02 03:19:00,2,5,2026,3,19,128.2,29.19,3131,0.83,58.79,2547,0,29.17,3137,0.83,58.79,2554,25.650309_-100.278294
25.650309,-100.278294,2026-05-02 04:14:00,2,5,2026,4,14,128.4,30.11,3259,0.84,58.82,2574,0,30.08,3263,0.84,58.82,2580,25.650309_-100.278294
25.650309,-100.278294,2026-05-02 05:08:00,2,5,2026,5,8,128.7,28.29,3034,0.83,58.79,2603,0,28.25,3036,0.83,58.79,2609,25.650309_-100.278294
25.650309,-100.278294,2026-05-02 05:56:00,2,5,2026,5,56,128.5,27.6,3015,0.83,58.82,2625,0,27.91,3018,0.84,58.82,2632,25.650309_-100.278294
25.650309,-100.278294,2026-05-02 07:15:00,2,5,2026,7,15,128.3,27.57,2987,0.84,58.78,2668,0,27.53,2991,0.84,58.78,2674,25.650309_-100.278294
25.650309,-100.278294,2026-05-02 08:15:00,2,5,2026,8,15,128.4,26.93,2949,0.85,58.81,2696,0,26.9,2953,0.85,58.81,2703,25.650309_-100.278294
25.650309,-100.278294,2026-05-02 09:07:00,2,5,2026,9,7,128.2,21.08,1911,0.7,58.81,2721,0,21.05,1916,0.7,58.81,2727,25.650309_-100.278294
25.650309,-100.278294,2026-05-02 09:59:00,2,5,2026,9,59,128.0,21.38,1981,0.72,58.82,2736,0,21.35,1985,0.72,58.82,2743,25.650309_-100.278294
25.650309,-100.278294,2026-05-02 11:00:00,2,5,2026,11,0,128.9,21.27,1922,0.69,58.84,2755,0,21.24,1926,0.7,58.84,2761,25.650309_-100.278294
25.650309,-100.278294,2026-05-02 11:53:00,2,5,2026,11,53,127.9,19.63,1786,0.71,58.82,2772,0,19.59,1789,0.71,58.82,2778,25.650309_-100.278294
25.650309,-100.278294,2026-05-02 12:45:00,2,5,2026,12,45,128.0,5.35,422,0.61,58.79,2790,0,5.33,423,0.62,58.79,2796,25.650309_-100.278294
25.650309,-100.278294,2026-05-02 13:43:00,2,5,2026,13,43,125.3,107.17,13235,0.98,58.79,2809,0,107.23,13265,0.98,58.79,2816,25.650309_-100.278294
